playerID,blocks,oPointsScored,drops,yds_per_att,o_pct,ovd,throwaways,hockeyAssists,yardsReceived,yardsThrown,pulls,yds_per_catch,huck_pct,assists,goals,hucksAttempted,catches,d_pct,turnovers,cluster
afall,0.75,0.0,0.0,3.3958333333333335,0.6020587118759417,0.0,0.25,0.25,60.25,1.9166666666666667,0.0,20.12222222222222,0.0,0.25,1.1666666666666667,0.08333333333333333,3.0833333333333335,0.2681818181818182,0.25,4
againes1,0.2857142857142857,1.9285714285714286,0.07142857142857142,5.609776987718164,0.48214285714285715,0.6,0.9285714285714286,0.35714285714285715,13.928571428571429,43.42857142857143,3.5714285714285716,2.0353338968723587,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,5.928571428571429,0.17307692307692307,1.0714285714285714,1
ageisel,0.25,0.125,0.125,7.888888888888889,0.25,0.043478260869565216,0.125,0.125,15.875,6.75,0.0,9.958333333333334,0.0,0.125,0.25,0.125,1.25,0.25882352941176473,0.25,4
agolay,0.1111111111111111,0.2222222222222222,0.0,-1.0999999999999999,0.6666666666666666,0.08695652173913043,0.1111111111111111,0.4444444444444444,34.111111111111114,-0.5555555555555556,0.0,15.238095238095239,0.0,0.0,0.5555555555555556,0.0,2.111111111111111,0.2692307692307692,0.1111111111111111,4
agrossber,0.4,0.2,0.0,3.5266666666666664,0.5,0.09090909090909091,0.6,0.2,39.6,14.0,0.6,7.271111111111111,0.0,0.0,0.0,0.2,4.8,0.20833333333333334,0.6,4
agruntz,0.15789473684210525,0.631578947368421,0.05263157894736842,4.5378968253968255,0.5454545454545454,0.19672131147540983,0.2631578947368421,0.10526315789473684,11.210526315789474,24.105263157894736,0.05263157894736842,5.0576923076923075,0.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,3.0,0.23444976076555024,0.3157894736842105,4
aguerrero,0.0,0.7142857142857143,0.0,3.6666666666666665,0.5555555555555556,0.21739130434782608,0.14285714285714285,0.42857142857142855,13.857142857142858,15.714285714285714,0.0,4.376190476190476,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,3.142857142857143,0.19148936170212766,0.14285714285714285,0
ahamilton,0.375,0.0,0.125,-1.375,0.6020587118759417,0.0,0.125,0.125,16.0,-1.625,0.0,19.0,0.0,0.0,0.125,0.0,0.75,0.21875,0.25,4
aheath,0.3333333333333333,0.0,0.0,8.028988603988603,0.0,0.0,0.3333333333333333,0.3333333333333333,20.833333333333332,56.666666666666664,0.0,3.8355820105820104,0.6666666666666666,0.8333333333333334,0.0,0.5,6.333333333333333,0.36231884057971014,0.3333333333333333,0
ahipskind,0.0,0.25,0.5,5.0,0.5,0.08333333333333333,0.0,0.0,20.5,3.75,0.0,7.333333333333333,0.0,0.25,0.75,0.0,1.75,0.4074074074074074,0.5,4
ahoffman,0.25,8.25,0.0,9.835127909724683,0.5238095238095238,1.0,0.75,0.75,27.875,167.0,0.0,1.4467979095247696,1.0,0.875,0.75,0.625,16.75,0.251241912246431,0.75,2
aindhupur,0.125,0.375,0.125,3.5666666666666664,0.25,0.21428571428571427,0.0,0.0,18.0,2.25,0.0,9.3,0.0,0.125,0.5,0.0,1.625,0.16923076923076924,0.125,4
ajemal,0.0,0.0,0.0,10.166666666666666,0.0,0.0,0.25,0.0,1.75,13.25,0.25,-1.0,1.0,0.25,0.0,0.25,1.25,0.08823529411764706,0.25,0
ajohnson,0.05263157894736842,10.105263157894736,0.15789473684210525,2.4265884184614834,0.6486486486486487,1.0,0.7894736842105263,1.0526315789473684,131.73684210526315,34.68421052631579,0.0,9.748641697450774,0.5,0.631578947368421,1.368421052631579,0.10526315789473684,13.736842105263158,0.251241912246431,0.9473684210526315,2
ajohnson1,0.16666666666666666,7.166666666666667,0.5,4.561485653934167,0.6935483870967742,0.7543859649122807,0.16666666666666666,1.6666666666666667,65.33333333333333,69.83333333333333,0.0,4.566896407685881,0.0,0.5,1.1666666666666667,0.0,12.833333333333334,0.6363636363636364,0.6666666666666666,1
ajuengst,0.3157894736842105,14.947368421052632,0.05263157894736842,5.221935967822218,0.7932960893854749,0.9964912280701754,0.7368421052631579,2.0,193.78947368421052,123.57894736842105,0.0,7.972648167475976,0.6363636363636364,2.0526315789473686,3.6842105263157894,0.5789473684210527,26.63157894736842,0.25,0.7894736842105263,2
akelly,0.2222222222222222,13.666666666666666,0.0,8.607239939090883,0.6473684210526316,1.0,2.6666666666666665,2.7777777777777777,37.22222222222222,319.3333333333333,0.0,1.946476078939847,0.7368421052631579,1.8888888888888888,0.3333333333333333,2.111111111111111,25.666666666666668,0.0,2.7777777777777777,3
akolick,0.25,8.25,0.25,5.849999999999999,0.8048780487804879,0.9166666666666666,0.0,1.5,65.75,101.5,0.25,2.1078703703703705,0.0,1.0,1.0,0.0,16.5,0.17647058823529413,0.5,1
alantz,1.25,0.6666666666666666,0.0,3.7484848484848485,0.6666666666666666,0.10526315789473684,0.25,0.08333333333333333,62.916666666666664,5.833333333333333,0.0,19.61111111111111,0.0,0.4166666666666667,1.25,0.0,3.1666666666666665,0.28936170212765955,0.25,4
alaviolet,0.14285714285714285,14.857142857142858,0.21428571428571427,9.230424816094153,0.7732342007434945,0.9904761904761905,1.3571428571428572,1.0,194.0,152.21428571428572,0.14285714285714285,10.354686713122675,0.6764705882352942,3.2142857142857144,2.0,2.4285714285714284,18.714285714285715,0.125,1.5714285714285714,2
ali,0.375,0.0,0.125,3.9094104308390025,0.6020587118759417,0.0,0.375,0.75,18.375,41.375,0.0,2.069047619047619,0.0,0.375,0.625,0.0,8.25,0.3300970873786408,0.5,4
alillis,0.2,1.8,0.0,4.8596236320615205,0.54,0.48214285714285715,0.3333333333333333,0.4,33.46666666666667,23.933333333333334,1.5333333333333334,7.1395330859616575,0.0,0.13333333333333333,0.4,0.26666666666666666,5.133333333333334,0.20279720279720279,0.3333333333333333,1
aliu,1.0,0.0,0.0,4.496590909090909,0.6020587118759417,0.0,0.75,0.25,7.5,30.0,0.0,2.642857142857143,0.0,0.25,0.0,0.0,5.0,0.34782608695652173,0.75,4
alopezesc,1.25,0.7,0.15,10.73904761904762,0.56,0.1686746987951807,0.8,0.4,47.75,34.9,2.6,10.327248677248678,0.5,0.45,0.65,0.5,4.15,0.23,0.95,0
alord,0.75,3.0,0.0,5.9371212121212125,0.8571428571428571,0.5714285714285714,1.0,0.5,18.0,53.25,0.0,6.2214285714285715,0.5,0.5,0.0,0.5,5.25,0.20930232558139536,1.0,0
amcclure,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.15384615384615385,0.0,0.0,49.666666666666664,7.333333333333333,0.0,29.400000000000002,0.0,0.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.2894736842105263,0.0,4
amckelvey,0.21428571428571427,0.14285714285714285,0.07142857142857142,5.415151515151515,1.0,0.03571428571428571,0.21428571428571427,0.21428571428571427,40.642857142857146,7.357142857142857,0.0,15.922916666666666,1.0,0.35714285714285715,0.6428571428571429,0.14285714285714285,2.5,0.375,0.2857142857142857,0
